ts_code,exchange,name,per_unit,opt_code,opt_type,call_put,exercise_type,exercise_price,s_month,maturity_date,list_price,list_date,delist_date,last_edate,last_ddate,quote_unit,min_price_chg
10010295.SH,SSE,华夏上证50ETF期权2606认购2.776,10265.0,OP510050.SH,ETF期权,C,欧式,2.776,202606,20260624,0.3866,20251023,20260624,20260624,20260625,人民币元,0.0001
10010921.SH,SSE,华泰柏瑞沪深300ETF期权2606认购4.30,10000.0,OP510300.SH,ETF期权,C,欧式,4.3,202606,20260624,0.5126,20260119,20260624,20260624,20260625,人民币元,0.0001
10010922.SH,SSE,华泰柏瑞沪深300ETF期权2606认购4.40,10000.0,OP510300.SH,ETF期权,C,欧式,4.4,202606,20260624,0.4392,20260119,20260624,20260624,20260625,人民币元,0.0001
10010923.SH,SSE,华泰柏瑞沪深300ETF期权2606认购4.50,10000.0,OP510300.SH,ETF期权,C,欧式,4.5,202606,20260624,0.3733,20260119,20260624,20260624,20260625,人民币元,0.0001
10010599.SH,SSE,华夏上证50ETF期权2606认购2.90,10000.0,OP510050.SH,ETF期权,C,欧式,2.9,202606,20260624,0.2073,20251217,20260624,20260624,20260625,人民币元,0.0001
10010924.SH,SSE,华泰柏瑞沪深300ETF期权2606认购4.60,10000.0,OP510300.SH,ETF期权,C,欧式,4.6,202606,20260624,0.3165,20260119,20260624,20260624,20260625,人民币元,0.0001
10010607.SH,SSE,华夏上证50ETF期权2606认沽2.85,10000.0,OP510050.SH,ETF期权,P,欧式,2.85,202606,20260624,0.0637,20251217,20260624,20260624,20260625,人民币元,0.0001
10010925.SH,SSE,华泰柏瑞沪深300ETF期权2606认购4.70,10000.0,OP510300.SH,ETF期权,C,欧式,4.7,202606,20260624,0.2653,20260119,20260624,20260624,20260625,人民币元,0.0001
10010375.SH,SSE,易方达上证科创板50ETF期权2606认购1.65,10000.0,OP588080.SH,ETF期权,C,欧式,1.65,202606,20260624,0.0965,20251023,20260624,20260624,20260625,人民币元,0.0001
10010393.SH,SSE,华夏上证科创板50ETF期权2606认购1.75,10000.0,OP588000.SH,ETF期权,C,欧式,1.75,202606,20260624,0.0921,20251027,20260624,20260624,20260625,人民币元,0.0001
10010926.SH,SSE,华泰柏瑞沪深300ETF期权2606认购4.80,10000.0,OP510300.SH,ETF期权,C,欧式,4.8,202606,20260624,0.2214,20260119,20260624,20260624,20260625,人民币元,0.0001
10010382.SH,SSE,易方达上证科创板50ETF期权2606认沽1.55,10000.0,OP588080.SH,ETF期权,P,欧式,1.55,202606,20260624,0.2815,20251023,20260624,20260624,20260625,人民币元,0.0001
10010394.SH,SSE,华夏上证科创板50ETF期权2606认沽1.75,10000.0,OP588000.SH,ETF期权,P,欧式,1.75,202606,20260624,0.3502,20251027,20260624,20260624,20260625,人民币元,0.0001
10010927.SH,SSE,华泰柏瑞沪深300ETF期权2606认购4.90,10000.0,OP510300.SH,ETF期权,C,欧式,4.9,202606,20260624,0.1859,20260119,20260624,20260624,20260625,人民币元,0.0001
10010928.SH,SSE,华泰柏瑞沪深300ETF期权2606认购5.00,10000.0,OP510300.SH,ETF期权,C,欧式,5.0,202606,20260624,0.1569,20260119,20260624,20260624,20260625,人民币元,0.0001
10010785.SH,SSE,华夏上证科创板50ETF期权2606认购1.80,10000.0,OP588000.SH,ETF期权,C,欧式,1.8,202606,20260624,0.1024,20260113,20260624,20260624,20260625,人民币元,0.0001
10010730.SH,SSE,华夏上证50ETF期权2606认沽3.60,10000.0,OP510050.SH,ETF期权,P,欧式,3.6,202606,20260624,0.4459,20260106,20260624,20260624,20260625,人民币元,0.0001
10010347.SH,SSE,南方中证500ETF期权2606认沽7.94,10075.0,OP510500.SH,ETF期权,P,欧式,7.94,202606,20260624,1.3061,20251023,20260624,20260624,20260625,人民币元,0.0001
10010929.SH,SSE,华泰柏瑞沪深300ETF期权2606认购5.25,10000.0,OP510300.SH,ETF期权,C,欧式,5.25,202606,20260624,0.1026,20260119,20260624,20260624,20260625,人民币元,0.0001
10010930.SH,SSE,华泰柏瑞沪深300ETF期权2606认沽4.30,10000.0,OP510300.SH,ETF期权,P,欧式,4.3,202606,20260624,0.0754,20260119,20260624,20260624,20260625,人民币元,0.0001
10010403.SH,SSE,南方中证500ETF期权2606认购8.437,10075.0,OP510500.SH,ETF期权,C,欧式,8.437,202606,20260624,0.1374,20251028,20260624,20260624,20260625,人民币元,0.0001
10010931.SH,SSE,华泰柏瑞沪深300ETF期权2606认沽4.40,10000.0,OP510300.SH,ETF期权,P,欧式,4.4,202606,20260624,0.1032,20260119,20260624,20260624,20260625,人民币元,0.0001
10010389.SH,SSE,易方达上证科创板50ETF期权2606认购1.20,10000.0,OP588080.SH,ETF期权,C,欧式,1.2,202606,20260624,0.26,20251024,20260624,20260624,20260625,人民币元,0.0001
10010318.SH,SSE,华泰柏瑞沪深300ETF期权2606认购4.678,10260.0,OP510300.SH,ETF期权,C,欧式,4.678,202606,20260624,0.2651,20251023,20260624,20260624,20260625,人民币元,0.0001
10010932.SH,SSE,华泰柏瑞沪深300ETF期权2606认沽4.50,10000.0,OP510300.SH,ETF期权,P,欧式,4.5,202606,20260624,0.1348,20260119,20260624,20260624,20260625,人民币元,0.0001
10010933.SH,SSE,华泰柏瑞沪深300ETF期权2606认沽4.60,10000.0,OP510300.SH,ETF期权,P,欧式,4.6,202606,20260624,0.1759,20260119,20260624,20260624,20260625,人民币元,0.0001
10010946.SH,SSE,南方中证500ETF期权2606认沽9.50,10000.0,OP510500.SH,ETF期权,P,欧式,9.5,202606,20260624,1.2997,20260122,20260624,20260624,20260625,人民币元,0.0001
10010934.SH,SSE,华泰柏瑞沪深300ETF期权2606认沽4.70,10000.0,OP510300.SH,ETF期权,P,欧式,4.7,202606,20260624,0.228,20260119,20260624,20260624,20260625,人民币元,0.0001
10010601.SH,SSE,华夏上证50ETF期权2606认购3.00,10000.0,OP510050.SH,ETF期权,C,欧式,3.0,202606,20260624,0.1543,20251217,20260624,20260624,20260625,人民币元,0.0001
10010935.SH,SSE,华泰柏瑞沪深300ETF期权2606认沽4.80,10000.0,OP510300.SH,ETF期权,P,欧式,4.8,202606,20260624,0.2853,20260119,20260624,20260624,20260625,人民币元,0.0001
10010312.SH,SSE,华夏上证50ETF期权2606认沽3.41,10265.0,OP510050.SH,ETF期权,P,欧式,3.41,202606,20260624,0.4074,20251023,20260624,20260624,20260625,人民币元,0.0001
10010735.SH,SSE,南方中证500ETF期权2606认购8.685,10075.0,OP510500.SH,ETF期权,C,欧式,8.685,202606,20260624,0.1076,20260106,20260624,20260624,20260625,人民币元,0.0001
10010936.SH,SSE,华泰柏瑞沪深300ETF期权2606认沽4.90,10000.0,OP510300.SH,ETF期权,P,欧式,4.9,202606,20260624,0.3496,20260119,20260624,20260624,20260625,人民币元,0.0001
10010937.SH,SSE,华泰柏瑞沪深300ETF期权2606认沽5.00,10000.0,OP510300.SH,ETF期权,P,欧式,5.0,202606,20260624,0.4182,20260119,20260624,20260624,20260625,人民币元,0.0001
10010969.SH,SSE,易方达上证科创板50ETF期权2606认购1.80,10000.0,OP588080.SH,ETF期权,C,欧式,1.8,202606,20260624,0.0843,20260126,20260624,20260624,20260625,人民币元,0.0001
10010779.SH,SSE,南方中证500ETF期权2606认购9.429,10075.0,OP510500.SH,ETF期权,C,欧式,9.429,202606,20260624,0.2356,20260113,20260624,20260624,20260625,人民币元,0.0001
10010938.SH,SSE,华泰柏瑞沪深300ETF期权2606认沽5.25,10000.0,OP510300.SH,ETF期权,P,欧式,5.25,202606,20260624,0.6087,20260119,20260624,20260624,20260625,人民币元,0.0001
10010970.SH,SSE,易方达上证科创板50ETF期权2606认沽1.80,10000.0,OP588080.SH,ETF期权,P,欧式,1.8,202606,20260624,0.3122,20260126,20260624,20260624,20260625,人民币元,0.0001
10010309.SH,SSE,华夏上证50ETF期权2606认沽3.117,10265.0,OP510050.SH,ETF期权,P,欧式,3.117,202606,20260624,0.2038,20251023,20260624,20260624,20260625,人民币元,0.0001
10010859.SH,SSE,南方中证500ETF期权2606认沽7.50,10000.0,OP510500.SH,ETF期权,P,欧式,7.5,202606,20260624,0.2269,20260116,20260624,20260624,20260625,人民币元,0.0001
10010383.SH,SSE,易方达上证科创板50ETF期权2606认沽1.60,10000.0,OP588080.SH,ETF期权,P,欧式,1.6,202606,20260624,0.321,20251023,20260624,20260624,20260625,人民币元,0.0001
10010850.SH,SSE,南方中证500ETF期权2606认购7.50,10000.0,OP510500.SH,ETF期权,C,欧式,7.5,202606,20260624,0.9087,20260116,20260624,20260624,20260625,人民币元,0.0001
10010780.SH,SSE,南方中证500ETF期权2606认沽9.429,10075.0,OP510500.SH,ETF期权,P,欧式,9.429,202606,20260624,1.4262,20260113,20260624,20260624,20260625,人民币元,0.0001
10010323.SH,SSE,华泰柏瑞沪深300ETF期权2606认沽4.288,10260.0,OP510300.SH,ETF期权,P,欧式,4.288,202606,20260624,0.179,20251023,20260624,20260624,20260625,人民币元,0.0001
10010346.SH,SSE,南方中证500ETF期权2606认沽7.692,10075.0,OP510500.SH,ETF期权,P,欧式,7.692,202606,20260624,1.0988,20251023,20260624,20260624,20260625,人民币元,0.0001
10010364.SH,SSE,华夏上证科创板50ETF期权2606认沽1.60,10000.0,OP588000.SH,ETF期权,P,欧式,1.6,202606,20260624,0.2864,20251023,20260624,20260624,20260625,人民币元,0.0001
10010386.SH,SSE,华夏上证50ETF期权2606认沽3.507,10265.0,OP510050.SH,ETF期权,P,欧式,3.507,202606,20260624,0.4622,20251024,20260624,20260624,20260625,人民币元,0.0001
10010853.SH,SSE,南方中证500ETF期权2606认购8.25,10000.0,OP510500.SH,ETF期权,C,欧式,8.25,202606,20260624,0.5105,20260116,20260624,20260624,20260625,人民币元,0.0001
10010360.SH,SSE,华夏上证科创板50ETF期权2606认沽1.40,10000.0,OP588000.SH,ETF期权,P,欧式,1.4,202606,20260624,0.152,20251023,20260624,20260624,20260625,人民币元,0.0001
10010361.SH,SSE,华夏上证科创板50ETF期权2606认沽1.45,10000.0,OP588000.SH,ETF期权,P,欧式,1.45,202606,20260624,0.181,20251023,20260624,20260624,20260625,人民币元,0.0001
10010387.SH,SSE,华夏上证科创板50ETF期权2606认购1.25,10000.0,OP588000.SH,ETF期权,C,欧式,1.25,202606,20260624,0.264,20251024,20260624,20260624,20260625,人民币元,0.0001
10010608.SH,SSE,华夏上证50ETF期权2606认沽2.90,10000.0,OP510050.SH,ETF期权,P,欧式,2.9,202606,20260624,0.0814,20251217,20260624,20260624,20260625,人民币元,0.0001
10010852.SH,SSE,南方中证500ETF期权2606认购8.00,10000.0,OP510500.SH,ETF期权,C,欧式,8.0,202606,20260624,0.6178,20260116,20260624,20260624,20260625,人民币元,0.0001
10010315.SH,SSE,华泰柏瑞沪深300ETF期权2606认购4.386,10260.0,OP510300.SH,ETF期权,C,欧式,4.386,202606,20260624,0.4084,20251023,20260624,20260624,20260625,人民币元,0.0001
10010332.SH,SSE,南方中证500ETF期权2606认购6.452,10075.0,OP510500.SH,ETF期权,C,欧式,6.452,202606,20260624,0.8521,20251023,20260624,20260624,20260625,人民币元,0.0001
10010793.SH,SSE,易方达上证科创板50ETF期权2606认购1.75,10000.0,OP588080.SH,ETF期权,C,欧式,1.75,202606,20260624,0.0985,20260113,20260624,20260624,20260625,人民币元,0.0001
10010861.SH,SSE,南方中证500ETF期权2606认沽8.00,10000.0,OP510500.SH,ETF期权,P,欧式,8.0,202606,20260624,0.4445,20260116,20260624,20260624,20260625,人民币元,0.0001
10010613.SH,SSE,华夏上证50ETF期权2606认沽3.30,10000.0,OP510050.SH,ETF期权,P,欧式,3.3,202606,20260624,0.323,20251217,20260624,20260624,20260625,人民币元,0.0001
10010855.SH,SSE,南方中证500ETF期权2606认购8.75,10000.0,OP510500.SH,ETF期权,C,欧式,8.75,202606,20260624,0.3407,20260116,20260624,20260624,20260625,人民币元,0.0001
10010297.SH,SSE,华夏上证50ETF期权2606认购2.874,10265.0,OP510050.SH,ETF期权,C,欧式,2.874,202606,20260624,0.318,20251023,20260624,20260624,20260625,人民币元,0.0001
10010357.SH,SSE,华夏上证科创板50ETF期权2606认购1.70,10000.0,OP588000.SH,ETF期权,C,欧式,1.7,202606,20260624,0.1015,20251023,20260624,20260624,20260625,人民币元,0.0001
10010320.SH,SSE,华泰柏瑞沪深300ETF期权2606认购4.873,10260.0,OP510300.SH,ETF期权,C,欧式,4.873,202606,20260624,0.1976,20251023,20260624,20260624,20260625,人民币元,0.0001
10010854.SH,SSE,南方中证500ETF期权2606认购8.50,10000.0,OP510500.SH,ETF期权,C,欧式,8.5,202606,20260624,0.4167,20260116,20260624,20260624,20260625,人民币元,0.0001
10010296.SH,SSE,华夏上证50ETF期权2606认购2.825,10265.0,OP510050.SH,ETF期权,C,欧式,2.825,202606,20260624,0.3506,20251023,20260624,20260624,20260625,人民币元,0.0001
10010794.SH,SSE,易方达上证科创板50ETF期权2606认沽1.75,10000.0,OP588080.SH,ETF期权,P,欧式,1.75,202606,20260624,0.3252,20260113,20260624,20260624,20260625,人民币元,0.0001
10010865.SH,SSE,南方中证500ETF期权2606认沽9.00,10000.0,OP510500.SH,ETF期权,P,欧式,9.0,202606,20260624,1.0884,20260116,20260624,20260624,20260625,人民币元,0.0001
10010856.SH,SSE,南方中证500ETF期权2606认购9.00,10000.0,OP510500.SH,ETF期权,C,欧式,9.0,202606,20260624,0.2795,20260116,20260624,20260624,20260625,人民币元,0.0001
10010606.SH,SSE,华夏上证50ETF期权2606认沽2.80,10000.0,OP510050.SH,ETF期权,P,欧式,2.8,202606,20260624,0.0495,20251217,20260624,20260624,20260625,人民币元,0.0001
10010391.SH,SSE,华泰柏瑞沪深300ETF期权2606认购5.361,10260.0,OP510300.SH,ETF期权,C,欧式,5.361,202606,20260624,0.086,20251027,20260624,20260624,20260625,人民币元,0.0001
10010310.SH,SSE,华夏上证50ETF期权2606认沽3.215,10265.0,OP510050.SH,ETF期权,P,欧式,3.215,202606,20260624,0.2631,20251023,20260624,20260624,20260625,人民币元,0.0001
10010392.SH,SSE,华泰柏瑞沪深300ETF期权2606认沽5.361,10260.0,OP510300.SH,ETF期权,P,欧式,5.361,202606,20260624,0.829,20251027,20260624,20260624,20260625,人民币元,0.0001
10010331.SH,SSE,南方中证500ETF期权2606认购6.203,10075.0,OP510500.SH,ETF期权,C,欧式,6.203,202606,20260624,1.0972,20251023,20260624,20260624,20260625,人民币元,0.0001
10010961.SH,SSE,华夏上证科创板50ETF期权2606认购1.85,10000.0,OP588000.SH,ETF期权,C,欧式,1.85,202606,20260624,0.0851,20260126,20260624,20260624,20260625,人民币元,0.0001
10010431.SH,SSE,华夏上证科创板50ETF期权2606认购1.15,10000.0,OP588000.SH,ETF期权,C,欧式,1.15,202606,20260624,0.2301,20251124,20260624,20260624,20260625,人民币元,0.0001
10010962.SH,SSE,华夏上证科创板50ETF期权2606认沽1.85,10000.0,OP588000.SH,ETF期权,P,欧式,1.85,202606,20260624,0.306,20260126,20260624,20260624,20260625,人民币元,0.0001
10010322.SH,SSE,华泰柏瑞沪深300ETF期权2606认沽4.191,10260.0,OP510300.SH,ETF期权,P,欧式,4.191,202606,20260624,0.1459,20251023,20260624,20260624,20260625,人民币元,0.0001
10010432.SH,SSE,华夏上证科创板50ETF期权2606认沽1.15,10000.0,OP588000.SH,ETF期权,P,欧式,1.15,202606,20260624,0.0585,20251124,20260624,20260624,20260625,人民币元,0.0001
10010736.SH,SSE,南方中证500ETF期权2606认沽8.685,10075.0,OP510500.SH,ETF期权,P,欧式,8.685,202606,20260624,1.2001,20260106,20260624,20260624,20260625,人民币元,0.0001
10010304.SH,SSE,华夏上证50ETF期权2606认沽2.776,10265.0,OP510050.SH,ETF期权,P,欧式,2.776,202606,20260624,0.0667,20251023,20260624,20260624,20260625,人民币元,0.0001
10010339.SH,SSE,南方中证500ETF期权2606认购8.189,10075.0,OP510500.SH,ETF期权,C,欧式,8.189,202606,20260624,0.187,20251023,20260624,20260624,20260625,人民币元,0.0001
10010340.SH,SSE,南方中证500ETF期权2606认沽6.203,10075.0,OP510500.SH,ETF期权,P,欧式,6.203,202606,20260624,0.2472,20251023,20260624,20260624,20260625,人民币元,0.0001
10010862.SH,SSE,南方中证500ETF期权2606认沽8.25,10000.0,OP510500.SH,ETF期权,P,欧式,8.25,202606,20260624,0.5858,20260116,20260624,20260624,20260625,人民币元,0.0001
10010352.SH,SSE,华夏上证科创板50ETF期权2606认购1.45,10000.0,OP588000.SH,ETF期权,C,欧式,1.45,202606,20260624,0.1628,20251023,20260624,20260624,20260625,人民币元,0.0001
10010298.SH,SSE,华夏上证50ETF期权2606认购2.923,10265.0,OP510050.SH,ETF期权,C,欧式,2.923,202606,20260624,0.283,20251023,20260624,20260624,20260625,人民币元,0.0001
10010412.SH,SSE,华泰柏瑞沪深300ETF期权2606认沽5.604,10260.0,OP510300.SH,ETF期权,P,欧式,5.604,202606,20260624,0.9579,20251030,20260624,20260624,20260625,人民币元,0.0001
10010611.SH,SSE,华夏上证50ETF期权2606认沽3.10,10000.0,OP510050.SH,ETF期权,P,欧式,3.1,202606,20260624,0.1807,20251217,20260624,20260624,20260625,人民币元,0.0001
10010729.SH,SSE,华夏上证50ETF期权2606认购3.60,10000.0,OP510050.SH,ETF期权,C,欧式,3.6,202606,20260624,0.0396,20260106,20260624,20260624,20260625,人民币元,0.0001
10010849.SH,SSE,南方中证500ETF期权2606认购7.25,10000.0,OP510500.SH,ETF期权,C,欧式,7.25,202606,20260624,1.1207,20260116,20260624,20260624,20260625,人民币元,0.0001
10010404.SH,SSE,南方中证500ETF期权2606认沽8.437,10075.0,OP510500.SH,ETF期权,P,欧式,8.437,202606,20260624,1.5,20251028,20260624,20260624,20260625,人民币元,0.0001
10010302.SH,SSE,华夏上证50ETF期权2606认购3.312,10265.0,OP510050.SH,ETF期权,C,欧式,3.312,202606,20260624,0.113,20251023,20260624,20260624,20260625,人民币元,0.0001
10010755.SH,SSE,南方中证500ETF期权2606认购8.933,10075.0,OP510500.SH,ETF期权,C,欧式,8.933,202606,20260624,0.1226,20260107,20260624,20260624,20260625,人民币元,0.0001
10010334.SH,SSE,南方中证500ETF期权2606认购6.948,10075.0,OP510500.SH,ETF期权,C,欧式,6.948,202606,20260624,0.5062,20251023,20260624,20260624,20260625,人民币元,0.0001
10010351.SH,SSE,华夏上证科创板50ETF期权2606认购1.40,10000.0,OP588000.SH,ETF期权,C,欧式,1.4,202606,20260624,0.1829,20251023,20260624,20260624,20260625,人民币元,0.0001
10010621.SH,SSE,华夏上证50ETF期权2606认购3.50,10000.0,OP510050.SH,ETF期权,C,欧式,3.5,202606,20260624,0.0337,20251218,20260624,20260624,20260625,人民币元,0.0001
10010614.SH,SSE,华夏上证50ETF期权2606认沽3.40,10000.0,OP510050.SH,ETF期权,P,欧式,3.4,202606,20260624,0.4055,20251217,20260624,20260624,20260625,人民币元,0.0001
10010316.SH,SSE,华泰柏瑞沪深300ETF期权2606认购4.483,10260.0,OP510300.SH,ETF期权,C,欧式,4.483,202606,20260624,0.354,20251023,20260624,20260624,20260625,人民币元,0.0001
10010945.SH,SSE,南方中证500ETF期权2606认购9.50,10000.0,OP510500.SH,ETF期权,C,欧式,9.5,202606,20260624,0.1825,20260122,20260624,20260624,20260625,人民币元,0.0001
10010857.SH,SSE,南方中证500ETF期权2606认购9.25,10000.0,OP510500.SH,ETF期权,C,欧式,9.25,202606,20260624,0.2316,20260116,20260624,20260624,20260625,人民币元,0.0001
10010864.SH,SSE,南方中证500ETF期权2606认沽8.75,10000.0,OP510500.SH,ETF期权,P,欧式,8.75,202606,20260624,0.9017,20260116,20260624,20260624,20260625,人民币元,0.0001
10010609.SH,SSE,华夏上证50ETF期权2606认沽2.95,10000.0,OP510050.SH,ETF期权,P,欧式,2.95,202606,20260624,0.1022,20251217,20260624,20260624,20260625,人民币元,0.0001
10010384.SH,SSE,易方达上证科创板50ETF期权2606认沽1.65,10000.0,OP588080.SH,ETF期权,P,欧式,1.65,202606,20260624,0.3619,20251023,20260624,20260624,20260625,人民币元,0.0001
10010335.SH,SSE,南方中证500ETF期权2606认购7.196,10075.0,OP510500.SH,ETF期权,C,欧式,7.196,202606,20260624,0.4191,20251023,20260624,20260624,20260625,人民币元,0.0001
10010600.SH,SSE,华夏上证50ETF期权2606认购2.95,10000.0,OP510050.SH,ETF期权,C,欧式,2.95,202606,20260624,0.184,20251217,20260624,20260624,20260625,人民币元,0.0001
10010365.SH,SSE,华夏上证科创板50ETF期权2606认沽1.65,10000.0,OP588000.SH,ETF期权,P,欧式,1.65,202606,20260624,0.3182,20251023,20260624,20260624,20260625,人民币元,0.0001
10010337.SH,SSE,南方中证500ETF期权2606认购7.692,10075.0,OP510500.SH,ETF期权,C,欧式,7.692,202606,20260624,0.2812,20251023,20260624,20260624,20260625,人民币元,0.0001
10010385.SH,SSE,华夏上证50ETF期权2606认购3.507,10265.0,OP510050.SH,ETF期权,C,欧式,3.507,202606,20260624,0.0631,20251024,20260624,20260624,20260625,人民币元,0.0001
10010333.SH,SSE,南方中证500ETF期权2606认购6.7,10075.0,OP510500.SH,ETF期权,C,欧式,6.7,202606,20260624,0.607,20251023,20260624,20260624,20260625,人民币元,0.0001
10010368.SH,SSE,易方达上证科创板50ETF期权2606认购1.30,10000.0,OP588080.SH,ETF期权,C,欧式,1.3,202606,20260624,0.1983,20251023,20260624,20260624,20260625,人民币元,0.0001
